period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy.source.desc,prime_mover_code,balancing_authority_code,balancing.authority.name,status,statusDescription,county,latitude,longitude,nameplate.capacity.mw,operating.year.month,unit,nameplate.capacity.mw.units
2020-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2020-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2020-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2020-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2020-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2020-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2020-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2019-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2013-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2018-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2016-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2015-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2014-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2015-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2014-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2014-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2013-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.638333,-112,1.3,2013-01,,MW
2018-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2018-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,58863,Main Street Power,58293,Paradise Valley H.S. PV,PVH,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.6416,-111.9997,1.3,2013-01,,MW
2017-11,AZ,Arizona,electric-utility,Electric Utility,803,Arizona Public Service Co,58383,Hyder II,PV1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Yuma,33.027,-113.3489,14,2013-12,,MW
2020-02,AZ,Arizona,electric-utility,Electric Utility,803,Arizona Public Service Co,58383,Hyder II Hybrid,PV1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Yuma,33.027,-113.3489,14,2013-12,,MW
2020-06,AZ,Arizona,electric-utility,Electric Utility,803,Arizona Public Service Co,58383,Hyder II Hybrid,PV1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Yuma,33.027,-113.3489,14,2013-12,,MW
2020-05,AZ,Arizona,electric-utility,Electric Utility,803,Arizona Public Service Co,58383,Hyder II Hybrid,PV1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Yuma,33.027,-113.3489,14,2013-12,,MW
2020-04,AZ,Arizona,electric-utility,Electric Utility,803,Arizona Public Service Co,58383,Hyder II Hybrid,PV1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Yuma,33.027,-113.3489,14,2013-12,,MW
2020-11,AZ,Arizona,electric-utility,Electric Utility,803,Arizona Public Service Co,58383,Hyder II Hybrid,PV1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Yuma,33.027,-113.3489,14,2013-12,,MW
